Date,MaxT,MinT,Humidity,Wind,Rain,Unnamed:0
7/24/2018,33.8,25.6,70,19.5,48.3,0
7/25/2018,34.3,25.8,67,19,59.7,0
7/26/2018,33.5,25.4,72,20.3,67.5,0
7/27/2018,32.6,25,77,21.7,51.8,0
7/28/2018,31.4,24.5,83,23,42.6,0
7/29/2018,30.5,24,88,24.2,30.1,0
7/30/2018,29.8,23.7,92,25.5,25.4,0
7/31/2018,29,23.5,95,26.8,12.9,0
8/1/2018,28.5,23.3,96,27.5,13.5,0
8/2/2018,28,23,97,26.8,22.7,0
8/3/2018,27.8,22.8,98,26,36.8,0
8/4/2018,28.3,23,96,25.3,39.3,0
8/5/2018,29,23.3,93,24.5,58.1,0
8/6/2018,29.7,23.6,90,23.8,55.9,0
8/7/2018,30.4,23.9,86,23,44.2,0
8/8/2018,31,24.2,83,22.3,36.7,0
8/9/2018,31.7,24.5,79,21.5,29.5,0
8/10/2018,32.3,24.8,75,20.8,23.8,0
8/11/2018,31.5,24.5,80,21.5,16.2,0
8/12/2018,30.6,24.1,85,22.3,21.9,0
8/13/2018,29.8,23.8,90,23,37.4,0
8/14/2018,28.9,23.4,94,23.8,45.8,0
8/15/2018,28.2,23,97,24.5,52.5,0
8/16/2018,27.8,22.8,98,25.3,47.2,0
8/17/2018,28,23,97,24.8,36.8,0
8/18/2018,28.5,23.2,95,24.2,25.3,0
8/19/2018,29,23.5,92,23.5,19.7,0
8/20/2018,29.6,23.8,88,22.8,11.5,0
8/21/2018,30.3,24.1,84,22,23.6,0
8/22/2018,31,24.4,80,21.3,31.2,0
8/23/2018,31.7,24.7,76,20.5,45.9,0
8/24/2018,32.3,25,72,19.8,50.3,0
8/25/2018,32.8,25.2,69,19,43.1,0
8/26/2018,32,24.8,74,20.5,28.4,0
8/27/2018,31.2,24.5,79,22,24.8,0
8/28/2018,30.3,24.1,85,23.5,21.5,0
8/29/2018,29.5,23.7,90,25,13.8,0
8/30/2018,28.8,23.3,94,26.5,12.4,0
8/31/2018,28.2,23,97,28,19.7,0
9/1/2018,28,22.8,96,27.5,28.3,0
9/2/2018,28.5,23,94,26.8,34.5,0
9/3/2018,29,23.3,91,26,41.8,0
9/4/2018,29.6,23.6,87,25.3,50.4,0
9/5/2018,30.2,23.9,83,24.5,41.2,0
9/6/2018,30.8,24.2,79,23.8,30.6,0
9/7/2018,31.4,24.5,75,23,22.9,0
9/8/2018,32,24.8,71,22.3,18.3,0
9/9/2018,32.5,25,68,21.5,13.6,0
9/10/2018,33,25.2,65,20.8,20.5,0
9/11/2018,32.5,24.9,69,21.5,27.1,0
9/12/2018,31.8,24.5,74,22.3,34.8,0
9/13/2018,31,24.2,79,23,44.3,0
9/14/2018,30.2,23.8,84,23.8,32.7,0
9/15/2018,29.5,23.5,89,24.5,26.2,0
9/16/2018,28.8,23.2,93,25.3,17.4,0
9/17/2018,28.2,22.9,96,26,14.8,0
9/18/2018,28.6,23.1,94,25.5,11.3,0
9/19/2018,29.1,23.4,91,24.8,15.9,0
9/20/2018,29.7,23.7,87,24,25.4,0
9/21/2018,30.4,24,83,23.3,31.2,0
9/22/2018,31.1,24.3,78,22.5,41.7,0
9/23/2018,31.7,24.6,74,21.8,30.6,0
9/24/2018,32.2,24.9,70,21,20.5,0
9/25/2018,32.8,25.1,67,20.3,12.2,0
9/26/2018,33.3,25.3,64,19.5,10.8,0
9/27/2018,33,25,67,20,9.4,0
9/28/2018,32.5,24.8,70,20.8,7.1,0
9/29/2018,31.8,24.5,74,21.5,5.6,0
9/30/2018,31,24.2,79,22.3,8.2,0
10/1/2018,31.5,24,76,21.5,10.5,0
10/2/2018,32,23.8,72,20.7,15.6,0
10/3/2018,32.5,23.5,68,19.8,21.8,0
10/4/2018,33,23.3,64,18.9,25.5,0
10/5/2018,33.4,23,61,18,21.2,0
10/6/2018,33.8,22.8,58,17.2,15.7,0
10/7/2018,34.1,22.5,55,16.5,10.9,0
10/8/2018,34.3,22.3,53,15.8,7.4,0
10/9/2018,34.5,22,51,15,4.8,0
10/10/2018,34,21.8,53,14.5,9.3,0
10/11/2018,33.5,21.5,56,14,13.6,0
10/12/2018,33,21.3,59,13.5,18.4,0
10/13/2018,32.5,21,62,13,24.7,0
10/14/2018,32,20.8,65,12.5,16.5,0
10/15/2018,31.5,20.5,67,12,11.2,0
10/16/2018,31,20,70,11.5,7.8,0
10/17/2018,30.5,19.5,72,11,5.3,0
10/18/2018,30,19,74,10.5,3.6,0
10/19/2018,29.5,18.5,76,10,6.7,0
10/20/2018,29,18,78,9.5,10.8,0
10/21/2018,28.6,17.7,80,9.3,15.3,0
10/22/2018,28.2,17.4,81,9,20.6,0
10/23/2018,27.8,17.1,82,8.8,14.2,0
10/24/2018,27.5,16.8,83,8.5,9.7,0
10/25/2018,27.2,16.5,84,8.3,6.1,0
10/26/2018,26.9,16.2,85,8,3.9,0
10/27/2018,26.6,15.9,86,7.8,8.4,0
10/28/2018,26.3,15.6,87,7.5,4.2,0
10/29/2018,26,15.3,88,7.3,2.7,0
10/30/2018,25.7,15,89,7,1.3,0
10/31/2018,25.4,14.8,90,6.8,0.8,0
11/1/2018,25.1,14.5,85,6.5,0.3,0
11/2/2018,24.8,14.2,83,6.3,1.5,0
11/3/2018,24.5,13.9,81,6,3.2,0
11/4/2018,24.2,13.6,79,5.8,5.7,0
11/5/2018,23.9,13.3,77,5.5,2.9,0
11/6/2018,23.6,13,75,5.3,1.6,0
11/7/2018,23.3,12.7,73,5,0.6,0
11/8/2018,23,12.4,71,4.8,0.2,0
11/9/2018,22.7,12.1,70,4.5,1.1,0
11/10/2018,22.4,11.8,68,4.3,2.4,0
11/11/2018,22.1,11.5,67,4,4.3,0
11/12/2018,21.8,11.2,65,3.8,1.9,0
11/13/2018,21.5,10.9,64,3.5,0.8,0
11/14/2018,21.2,10.6,63,3.3,0.3,0
11/15/2018,20.9,10.3,62,3,0,0
11/16/2018,20.6,10,61,2.8,0.5,0
11/17/2018,20.3,9.7,60,2.5,1.7,0
11/18/2018,20,9.4,59,2.3,3.5,0
11/19/2018,19.7,9.1,58,2,1.2,0
11/20/2018,19.4,8.8,57,1.8,0.4,0
11/21/2018,19.1,8.5,57,1.7,0,0
11/22/2018,18.8,8.2,56,1.8,0.8,0
11/23/2018,18.5,7.9,55,1.9,2.1,0
11/24/2018,18.2,7.6,55,2,3.7,0
11/25/2018,17.9,7.3,54,2.1,1.5,0
11/26/2018,17.6,7,54,2.2,0.6,0
11/27/2018,17.3,6.7,53,2.3,0.3,0
11/28/2018,17,6.4,53,2.4,0,0
11/29/2018,16.7,6.1,52,2.5,0,0
11/30/2018,16.4,5.8,52,2.6,0,0
12/1/2018,16.1,5.5,51,2.7,0,0
12/2/2018,15.9,5.3,51,2.8,0,0
12/3/2018,15.7,5.1,50,2.9,0,0
12/4/2018,15.5,4.9,50,3,0,0
12/5/2018,15.3,4.7,49,3.1,0.2,0
12/6/2018,15.1,4.5,49,3.2,0,0
12/7/2018,14.9,4.3,48,3.3,0,0
12/8/2018,14.7,4.1,48,3.4,0,0
12/9/2018,14.5,3.9,47,3.5,0,0
12/10/2018,14.3,3.7,47,3.6,0.1,0
12/11/2018,14.1,3.5,46,3.7,0.5,0
12/12/2018,13.9,3.3,46,3.8,0.2,0
12/13/2018,13.7,3.1,46,3.9,0,0
12/14/2018,13.5,2.9,45,4,0,0
12/15/2018,13.3,2.7,45,4.1,0,0
12/16/2018,13.1,2.5,45,4.2,0.3,0
12/17/2018,12.9,2.3,44,4.3,0.7,0
12/18/2018,12.7,2.1,44,4.4,0.4,0
12/19/2018,12.5,1.9,44,4.5,0.1,0
12/20/2018,12.3,1.7,43,4.6,0,0
12/21/2018,12.1,1.6,43,4.7,0,0
12/22/2018,11.9,1.5,43,4.8,0.2,0
12/23/2018,11.7,1.4,42,4.9,0.6,0
12/24/2018,11.5,1.3,42,5,1,0
12/25/2018,11.3,1.2,42,5.1,1.5,0
12/26/2018,11.1,1.1,41,5.2,2.1,0
12/27/2018,10.9,1,41,5.3,2.8,0
12/28/2018,10.7,0.9,41,5.4,0,0
12/29/2018,10.5,0.8,40,5.5,0,0
12/30/2018,10.3,0.7,40,5.6,0,0
12/31/2018,10.1,0.6,40,5.7,0,0
1/1/2019,10,0.5,40,5.8,0,0
1/2/2019,10.2,0.7,40,5.7,0,0
1/3/2019,10.4,0.9,41,5.6,0,0
1/4/2019,10.6,1.1,41,5.5,0,0
1/5/2019,10.8,1.3,41,5.4,0,0
1/6/2019,11,1.5,42,5.3,0,0
1/7/2019,11.2,1.7,42,5.2,0,0
1/8/2019,11.4,1.9,42,5.1,0,0
1/9/2019,11.6,2.1,43,5,0,0
1/10/2019,11.8,2.3,43,4.9,0,0
1/11/2019,12,2.5,43,4.8,0,0
1/12/2019,12.2,2.7,44,4.7,0,0
1/13/2019,12.4,2.9,44,4.6,0,0
1/14/2019,12.6,3.1,44,4.5,0,0
1/15/2019,12.8,3.3,45,4.4,0,0
1/16/2019,13,3.5,45,4.3,0,0
1/17/2019,13.2,3.7,45,4.2,0,0
1/18/2019,13.4,3.9,46,4.1,0,0
1/19/2019,13.6,4.1,46,4,0,0
1/20/2019,13.8,4.3,46,4.1,0,0
1/21/2019,14,4.5,47,4.2,0,0
1/22/2019,14.2,4.7,47,4.3,0,0
1/23/2019,14.4,4.9,47,4.4,0,0
1/24/2019,14.6,5.1,48,4.5,0,0
1/25/2019,14.8,5.3,48,4.6,0,0
1/26/2019,15,5.5,48,4.7,0,0
1/27/2019,15.2,5.7,49,4.8,0,0
1/28/2019,15.4,5.9,49,4.9,0,0
1/29/2019,15.6,6.1,49,5,0,0
1/30/2019,15.8,6.3,50,5.1,0,0
1/31/2019,16,6.5,50,5.2,0,0
2/1/2019,16.3,6.8,51,5.3,0,0
2/2/2019,16.6,7.1,51,5.4,0,0
2/3/2019,16.9,7.4,52,5.5,0,0
2/4/2019,17.2,7.7,52,5.6,0,0
2/5/2019,17.5,8,53,5.7,0,0
2/6/2019,17.8,8.3,53,5.8,0,0
2/7/2019,18.1,8.6,54,5.9,0,0
2/8/2019,18.4,8.9,54,6,0,0
2/9/2019,18.7,9.2,55,6.1,0,0
2/10/2019,19,9.5,55,6.2,0,0
2/11/2019,19.3,9.8,56,6.3,0,0
2/12/2019,19.6,10.1,56,6.4,0,0
2/13/2019,19.9,10.4,57,6.5,0,0
2/14/2019,20.2,10.7,57,6.6,0,0
2/15/2019,20.5,11,58,6.7,0,0
2/16/2019,20.8,11.3,58,6.8,0,0
2/17/2019,21.1,11.6,59,6.9,0,0
2/18/2019,21.4,11.9,59,7,0,0
2/19/2019,21.7,12.2,60,7.1,0,0
2/20/2019,22,12.5,60,7.2,0,0
2/21/2019,22.3,12.8,61,7.3,0,0
2/22/2019,22.6,13.1,61,7.4,0,0
2/23/2019,22.9,13.4,62,7.5,0,0
2/24/2019,23.2,13.7,62,7.6,0,0
2/25/2019,23.5,14,63,7.7,0,0
2/26/2019,23.8,14.3,63,7.8,0,0
2/27/2019,24.1,14.6,64,7.9,0,0
2/28/2019,24.4,14.9,64,8,0,0
3/1/2019,24.8,15.2,63,8.2,0,0
3/2/2019,25.2,15.5,62,8.4,0,0
3/3/2019,25.6,15.8,61,8.6,0,0
3/4/2019,26,16.1,60,8.8,0,0
3/5/2019,26.4,16.4,59,9,0,0
3/6/2019,26.8,16.7,58,9.2,0,0
3/7/2019,27.2,17,57,9.4,0,0
3/8/2019,27.6,17.3,56,9.6,0,0
3/9/2019,28,17.6,55,9.8,0,0
3/10/2019,28.4,17.9,54,10,0,0
3/11/2019,28.8,18.2,53,10.2,0,0
3/12/2019,29.2,18.5,52,10.4,0,0
3/13/2019,29.6,18.8,51,10.6,0,0
3/14/2019,30,19.1,50,10.8,0,0
3/15/2019,30.4,19.4,49,11,0,0
3/16/2019,30.8,19.7,48,11.2,0,0
3/17/2019,31.2,20,47,11.4,0,0
3/18/2019,31.6,20.3,46,11.6,0,0
3/19/2019,32,20.6,45,11.8,0,0
3/20/2019,32.4,20.9,44,12,0,0
3/21/2019,32.8,21.2,43,12.2,0,0
3/22/2019,33.2,21.5,42,12.4,0,0
3/23/2019,33.6,21.8,41,12.6,0,0
3/24/2019,34,22.1,40,12.8,0,0
3/25/2019,34.4,22.4,39,13,0,0
3/26/2019,34.8,22.7,38,13.2,0,0
3/27/2019,35.2,23,37,13.4,0,0
3/28/2019,35.6,23.3,36,13.6,0,0
3/29/2019,36,23.6,35,13.8,0,0
3/30/2019,36.4,23.9,34,14,0,0
3/31/2019,36.8,24.2,33,14.2,0,0
4/1/2019,37.2,24.5,32,14.4,0,0
4/2/2019,37.6,24.8,31,14.6,0,0
4/3/2019,38,25.1,30,14.8,0,0
4/4/2019,38.3,25.3,29,15,0,0
4/5/2019,38.6,25.5,28,15.2,0,0
4/6/2019,38.9,25.7,27,15.4,0,0
4/7/2019,39.2,25.9,26,15.6,0,0
4/8/2019,39.5,26.1,25,15.8,0,0
4/9/2019,39.8,26.3,24,16,0,0
4/10/2019,40,26.5,23,16.2,0,0
4/11/2019,39.7,26.3,24,16.4,0,0
4/12/2019,39.4,26.1,25,16.6,0,0
4/13/2019,39.1,25.9,26,16.8,0,0
4/14/2019,38.8,25.7,27,17,0,0
4/15/2019,38.5,25.5,28,17.2,0,0
4/16/2019,38,25.2,30,17.4,0,0
4/17/2019,38.5,25.5,29,17.2,0,0
4/18/2019,39,25.8,28,17,2,0
4/19/2019,39.5,26.1,27,16.8,5.5,0
4/20/2019,40,26.4,26,16.6,5.6,0
4/21/2019,40.5,26.7,25,16.4,7.2,0
4/22/2019,41,27,24,16.2,9.9,0
4/23/2019,41.3,27.2,23,16,10.2,0
4/24/2019,41.6,27.4,22,16.2,12.5,0
4/25/2019,41.9,27.6,21,16.4,11.2,0
4/26/2019,42.2,27.8,20,16.6,10.3,0
4/27/2019,42,27.7,21,16.8,7.5,0
4/28/2019,41.5,27.5,22,17,3.8,0
4/29/2019,41,27.3,23,17.2,0,0
4/30/2019,40.5,27.1,24,17.4,0,0
5/1/2019,38.2,26.4,52,10.8,0,0
5/2/2019,38.5,27.1,48,12.3,0,0
5/3/2019,39.1,27.5,45,11.5,0,0
5/4/2019,40.2,28,40,9.7,0,0
5/5/2019,40.6,28.3,42,8.4,0,0
5/6/2019,41.2,28.6,38,9.8,0,0
5/7/2019,41.5,29,36,10.5,0,0
5/8/2019,42,29.3,35,11.6,0,0
5/9/2019,41.8,29.5,37,12.8,0,0
5/10/2019,42.3,29.8,34,10.2,0,0
5/11/2019,42.6,30.1,33,9.5,0,0
5/12/2019,43,30.3,30,11.2,0,0
5/13/2019,43.2,30.5,28,12.4,0,0
5/14/2019,42.9,30.2,32,13.5,2.4,0
5/15/2019,42.1,29.8,35,14.2,5.2,0
5/16/2019,41.5,29.4,38,15.6,8.5,0
5/17/2019,41.8,29.6,36,12.8,12.6,0
5/18/2019,42.2,30,33,10.5,15.8,0
5/19/2019,42.5,30.3,32,9.6,20.2,0
5/20/2019,42.8,30.5,30,11.3,6.4,0
5/21/2019,42.3,30,34,12.4,2.8,0
5/22/2019,41.9,29.7,36,13.5,0,0
5/23/2019,41.2,29.4,38,12.6,0,0
5/24/2019,40.8,29,40,11.8,0,0
5/25/2019,40.5,28.7,42,10.4,0,0
5/26/2019,38.6,27.9,55,14.2,0,0
5/27/2019,37.4,27.2,62,16.8,0,0
5/28/2019,36.8,26.8,65,12.5,4.2,0
5/29/2019,37.5,27.4,58,10.8,8.6,0
5/30/2019,38.2,27.8,52,9.5,2.4,0
5/31/2019,39,28.3,48,8.7,8.2,0
6/1/2019,39.5,28.6,45,9.8,12.5,0
6/2/2019,40.2,29,42,10.5,28.4,0
6/3/2019,40.8,29.4,40,11.2,32.6,0
6/4/2019,41.2,29.7,38,12.5,39.8,0
6/5/2019,41.5,29.9,36,13.8,38.5,0
6/6/2019,40.8,29.5,42,15.2,46.2,0
6/7/2019,39.5,28.8,48,16.5,50.4,0
6/8/2019,37.2,27.5,65,17.8,65.8,0
6/9/2019,36.4,26.8,72,14.5,70.2,0
6/10/2019,35.8,26.2,75,12.6,76.5,0
6/11/2019,34.5,25.8,78,10.8,82.4,0
6/12/2019,33.8,25.2,82,9.5,80.5,0
6/13/2019,32.5,24.8,85,8.2,85.2,0
6/14/2019,33.2,25.3,80,10.4,72.6,0
6/15/2019,34.6,26,72,12.5,85.8,0
6/16/2019,35.8,26.5,68,11.8,28.4,0
6/17/2019,36.5,27.2,64,10.5,20.6,0
6/18/2019,37.2,27.8,60,9.8,15.2,0
6/19/2019,38,28.2,55,11.2,11.5,0
6/20/2019,38.5,28.5,52,12.5,8.2,0
6/21/2019,39.2,28.8,48,13.8,0,0
6/22/2019,38.5,28.3,54,15.2,0,0
6/23/2019,37.2,27.5,62,16.8,13.8,0
6/24/2019,36,26.8,68,14.5,28.6,0
6/25/2019,34.8,26.2,75,12.6,34.2,0
6/26/2019,33.5,25.5,82,10.8,26.5,0
6/27/2019,32.8,25,85,9.5,26.8,0
6/28/2019,33.6,25.6,80,11.2,32.5,0
6/29/2019,34.8,26.2,72,12.5,48.2,0
6/30/2019,36.2,27,65,10.8,45.6,0
7/1/2019,35.2,26.5,78,12.4,52.8,0
7/2/2019,34.5,26.2,82,13.6,58.2,0
7/3/2019,33.8,25.8,85,14.8,65.4,0
7/4/2019,32.5,25.2,88,13.2,72.6,0
7/5/2019,31.8,24.8,90,12.5,80.2,0
7/6/2019,30.6,24.5,92,11.8,78.5,0
7/7/2019,31.2,25,88,10.5,82.4,0
7/8/2019,32.4,25.4,84,12.2,85.6,0
7/9/2019,33.5,25.8,80,13.5,76.2,0
7/10/2019,32.8,25.5,82,15.2,58.5,0
7/11/2019,31.5,25,86,16.8,60.2,0
7/12/2019,30.8,24.6,90,14.5,62.5,0
7/13/2019,30.2,24.2,92,12.6,45.8,0
7/14/2019,29.8,24,94,10.8,48.2,0
7/15/2019,30.4,24.5,92,11.2,79.5,0
7/16/2019,31.2,25,88,12.5,81.6,0
7/17/2019,32,25.4,85,13.8,90.4,0
7/18/2019,32.6,25.8,82,15.2,92.5,0
7/19/2019,31.8,25.4,86,16.5,94.2,0
7/20/2019,30.5,24.8,90,14.8,92.6,0
7/21/2019,29.8,24.2,92,12.5,109.5,0
7/22/2019,29.2,23.8,95,10.8,108.2,0
7/23/2019,29.6,24,92,11.5,110.5,0
7/24/2019,30.2,24.5,88,12.8,103.8,0
7/25/2019,31,25,84,14.2,108.2,0
7/26/2019,31.8,25.4,80,15.5,110.5,0
7/27/2019,32.5,25.8,78,16.2,112.6,0
7/28/2019,31.6,25.2,82,14.8,114.5,0
7/29/2019,30.8,24.6,86,12.5,126.8,0
7/30/2019,30,24.2,90,10.8,128.2,0
7/31/2019,29.5,23.8,92,9.5,112.5,0
8/1/2019,30.2,24.2,90,10.8,106.8,0
8/2/2019,30.8,24.6,88,12.5,109.4,0
8/3/2019,31.4,25,85,13.8,94.6,0
8/4/2019,32,25.4,82,15.2,92.5,0
8/5/2019,31.2,25,85,16.5,93.2,0
8/6/2019,30.5,24.6,88,14.8,98.5,0
8/7/2019,29.8,24.2,92,12.5,76.4,0
8/8/2019,29.2,23.8,94,10.8,64.8,0
8/9/2019,29.6,24,92,11.5,72.5,0
8/10/2019,30,24.4,90,12.8,80.6,0
8/11/2019,30.6,24.8,86,14.2,88.4,0
8/12/2019,31.2,25.2,83,15.5,96.2,0
8/13/2019,32,25.6,80,16.8,102.5,0
8/14/2019,31.4,25.2,84,15.2,102.6,0
8/15/2019,30.6,24.8,88,13.5,102.4,0
8/16/2019,29.8,24.2,92,12.2,104.8,0
8/17/2019,29,23.6,95,10.5,101.5,0
8/18/2019,29.5,24,92,11.8,108.2,0
8/19/2019,30.2,24.5,88,13.4,95.4,0
8/20/2019,30.8,25,84,15,82.6,0
8/21/2019,31.5,25.4,82,16.2,84.5,0
8/22/2019,32.2,25.8,78,17.5,56.8,0
8/23/2019,31.8,25.5,80,16.2,70.2,0
8/24/2019,31,25,84,14.8,70.5,0
8/25/2019,30.2,24.5,88,12.5,62.8,0
8/26/2019,29.5,24,92,10.8,44.5,0
8/27/2019,29,23.6,94,9.5,48.6,0
8/28/2019,29.6,24,92,10.8,35.4,0
8/29/2019,30.4,24.5,88,12.2,32.6,0
8/30/2019,31.2,25,84,13.5,38.5,0
8/31/2019,32,25.5,80,14.8,32.4,0
9/1/2019,32.5,25.8,78,12.5,26.5,0
9/2/2019,32.8,26,76,13.8,18.8,0
9/3/2019,33.2,26.2,74,15,15.6,0
9/4/2019,33.5,26.5,72,14.2,10.2,0
9/5/2019,33.8,26.8,70,12.8,5.6,0
9/6/2019,34,27,68,11.5,2.4,0
9/7/2019,34.2,27.2,66,10.2,0,0
9/8/2019,34,27,68,9.5,0,0
9/9/2019,33.8,26.8,70,10.8,0,0
9/10/2019,33.5,26.5,72,12.2,2.8,0
9/11/2019,32.8,26,76,13.5,6.5,0
9/12/2019,32,25.6,80,15.2,12.4,0
9/13/2019,31.5,25.2,84,14.5,18.6,0
9/14/2019,30.8,24.8,88,12.8,24.5,0
9/15/2019,30.2,24.5,90,11.2,30.2,0
9/16/2019,29.8,24.2,92,9.8,36.8,0
9/17/2019,29.5,24,94,8.5,42.5,0
9/18/2019,30,24.4,92,9.2,36.2,0
9/19/2019,30.6,24.8,88,10.5,32.6,0
9/20/2019,31.2,25.2,85,12.2,26.8,0
9/21/2019,31.8,25.6,82,13.8,25.5,0
9/22/2019,32.5,26,78,15.5,19.2,0
9/23/2019,32.8,26.2,76,14.2,15.5,0
9/24/2019,33,26.5,74,12.8,15.8,0
9/25/2019,33.2,26.8,72,11.5,8.4,0
9/26/2019,33.5,27,70,10.2,0,0
9/27/2019,33.2,26.8,72,9.5,0,0
9/28/2019,32.8,26.5,75,10.8,0,0
9/29/2019,32.2,26,78,12.2,9.6,0
9/30/2019,31.6,25.5,82,13.5,8.8,0
10/1/2019,31,25,80,12.8,0,0
10/2/2019,31.5,25.2,78,11.5,0,0
10/3/2019,32,25.5,75,10.2,0,0
10/4/2019,32.4,25.8,73,9.5,0,0
10/5/2019,32.8,26,70,8.8,0,0
10/6/2019,33,26.2,68,8,0,0
10/7/2019,33.2,26.4,66,7.5,0,0
10/8/2019,33,26.2,68,8.2,0,0
10/9/2019,32.8,26,70,9.5,0,0
10/10/2019,32.5,25.8,72,10.8,0,0
10/11/2019,32.2,25.5,74,12,0,0
10/12/2019,31.8,25.2,76,11.2,0,0
10/13/2019,31.2,24.8,78,10.5,0,0
10/14/2019,30.6,24.5,80,9.8,8.4,0
10/15/2019,30,24,82,9,9.6,0
10/16/2019,29.5,23.6,84,8.2,10.2,0
10/17/2019,29,23.2,86,7.5,15.5,0
10/18/2019,28.5,22.8,88,6.8,20.6,0
10/19/2019,28,22.5,90,6.2,19.2,0
10/20/2019,28.5,22.8,88,6.8,22.5,0
10/21/2019,29,23.2,86,7.5,16.8,0
10/22/2019,29.5,23.6,84,8.2,12.4,0
10/23/2019,30,24,82,9,0,0
10/24/2019,30.5,24.4,80,9.8,0,0
10/25/2019,31,24.8,78,10.5,0,0
10/26/2019,31.4,25,76,10,0,0
10/27/2019,31.8,25.2,74,9.5,0,0
10/28/2019,31.5,25,76,8.8,0,0
10/29/2019,31.2,24.8,78,8.2,0,0
10/30/2019,30.8,24.5,80,7.5,0,0
10/31/2019,30.4,24.2,82,6.8,0,0
11/1/2019,30,23.8,80,6.5,0,0
11/2/2019,29.6,23.5,78,6,0,0
11/3/2019,29.2,23,76,5.5,0,0
11/4/2019,28.8,22.6,74,5,0,0
11/5/2019,28.4,22.2,72,4.8,0,0
11/6/2019,28,21.8,70,4.5,0,0
11/7/2019,27.6,21.4,68,4.2,0,0
11/8/2019,27.2,21,66,4,0,0
11/9/2019,26.8,20.6,65,3.8,0,0
11/10/2019,26.4,20.2,64,3.5,0,0
11/11/2019,26,19.8,62,3.2,0,0
11/12/2019,25.6,19.4,60,3,0,0
11/13/2019,25.2,19,59,2.8,0,0
11/14/2019,24.8,18.6,58,2.5,0,0
11/15/2019,24.4,18.2,57,2.4,0,0
11/16/2019,24,17.8,56,2.2,0,0
11/17/2019,23.6,17.4,55,2,0,0
11/18/2019,23.2,17,54,1.8,0,0
11/19/2019,22.8,16.6,53,1.6,0,0
11/20/2019,22.4,16.2,52,1.5,0,0
11/21/2019,22,15.8,51,1.4,0,0
11/22/2019,21.6,15.4,50,1.2,0,0
11/23/2019,21.2,15,49,1,0,0
11/24/2019,20.8,14.6,48,1,0,0
11/25/2019,20.4,14.2,47,1.2,0,0
11/26/2019,20,13.8,46,1.4,0,0
11/27/2019,19.6,13.4,45,1.6,0,0
11/28/2019,19.2,13,44,1.8,0,0
11/29/2019,18.8,12.6,43,2,0,0
11/30/2019,18.4,12.2,42,2.2,0,0
12/1/2019,18,11.8,41,2.5,0,0
12/2/2019,17.6,11.4,40,2.8,0,0
12/3/2019,17.2,11,39,3,0,0
12/4/2019,16.8,10.6,38,3.2,0,0
12/5/2019,16.4,10.2,37,3.5,0,0
12/6/2019,16,9.8,36,3.8,0,0
12/7/2019,15.6,9.4,35,4,0,0
12/8/2019,15.2,9,34,4.2,0,0
12/9/2019,14.8,8.6,33,4.5,0,0
12/10/2019,14.4,8.2,32,4.8,0,0
12/11/2019,14,7.8,31,5,0,0
12/12/2019,13.6,7.4,30,5.2,0,0
12/13/2019,13.2,7,29,5.5,0,0
12/14/2019,12.8,6.6,28,5.8,0,0
12/15/2019,12.4,6.2,27,6,0,0
12/16/2019,12,5.8,26,6.2,0,0
12/17/2019,11.6,5.4,25,6.5,0,0
12/18/2019,11.2,5,24,6.8,0,0
12/19/2019,10.8,4.6,23,7,0,0
12/20/2019,10.4,4.2,22,7.2,0,0
12/21/2019,10,3.8,21,7.5,0,0
12/22/2019,9.8,3.6,20,7.8,0,0
12/23/2019,9.6,3.4,19,8,0,0
12/24/2019,9.4,3.2,18,8.2,0,0
12/25/2019,9.2,3,17,8.5,0,0
12/26/2019,9,2.8,16,8.8,0,0
12/27/2019,8.8,2.6,15,9,0,0
12/28/2019,8.6,2.4,14,9.2,0,0
12/29/2019,8.4,2.2,13,9.5,0,0
12/30/2019,8.2,2,12,9.8,0,0
12/31/2019,8,1.8,11,10,0,0
1/1/2020,7.8,1.6,12,10.2,0,0
1/2/2020,8,1.8,13,10,0,0
1/3/2020,8.2,2,14,9.8,0,0
1/4/2020,8.5,2.2,15,9.5,0,0
1/5/2020,8.8,2.5,16,9.2,0,0
1/6/2020,9,2.8,17,9,0,0
1/7/2020,9.2,3,18,8.8,0,0
1/8/2020,9.5,3.2,19,8.5,0,0
1/9/2020,9.8,3.5,20,8.2,0,0
1/10/2020,10,3.8,21,8,0,0
1/11/2020,10.2,4,22,7.8,0,0
1/12/2020,10.5,4.2,23,7.5,0,0
1/13/2020,10.8,4.5,24,7.2,0,0
1/14/2020,11,4.8,25,7,0,0
1/15/2020,11.2,5,26,6.8,0,0
1/16/2020,11.5,5.2,27,6.5,0,0
1/17/2020,11.8,5.5,28,6.2,0,0
1/18/2020,12,5.8,29,6,0,0
1/19/2020,12.2,6,30,5.8,0,0
1/20/2020,12.5,6.2,31,5.5,0,0
1/21/2020,12.8,6.5,32,5.2,0,0
1/22/2020,13,6.8,33,5,0,0
1/23/2020,13.2,7,34,4.8,0,0
1/24/2020,13.5,7.2,35,4.5,0,0
1/25/2020,13.8,7.5,36,4.2,0,0
1/26/2020,14,7.8,37,4,0,0
1/27/2020,14.2,8,38,3.8,0,0
1/28/2020,14.5,8.2,39,3.5,0,0
1/29/2020,14.8,8.5,40,3.2,0,0
1/30/2020,15,8.8,41,3,0,0
1/31/2020,15.2,9,42,2.8,0,0
2/1/2020,15.5,9.2,43,3,0,0
